City_Name,Restaurant_Name,Request_Time_Local,Final_Delivery_Time_Local,Order_Status,Item_Name,Item_quantity,Customizations,Customization_Cost_Local,Special_Instructions,Item_Price,Order_Price,Currency
Washington D.C.,McDonald's® (College Park),2021-01-19T23:34:54.000Z,2021-01-19T23:47:44.000Z,completed,Bottled Orange Juice,1,"",,,2.69,18.6,USD
Washington D.C.,McDonald's® (College Park),2021-01-19T23:34:54.000Z,2021-01-19T23:47:44.000Z,completed,Hot and Spicy McChicken,2,American Cheese,0.49,,2.19,18.6,USD
Washington D.C.,McDonald's® (College Park),2021-01-19T23:34:54.000Z,2021-01-19T23:47:44.000Z,completed,Creamy Ranch Sauce,2,"",,,0.0,18.6,USD
Washington D.C.,McDonald's® (College Park),2021-01-19T23:34:54.000Z,2021-01-19T23:47:44.000Z,completed,Hot Mustard Dipping Sauce,2,"",,,0.0,18.6,USD
Washington D.C.,McDonald's® (College Park),2021-01-19T23:34:54.000Z,2021-01-19T23:47:44.000Z,completed,Hot and Spicy McChicken,2,"Mustard, Shredded Lettuce, Regular Bun, H N S McChicken Patty, Mayonnaise, Ketchup, Pickle",0.0,,2.19,18.6,USD
Washington D.C.,McDonald's® (College Park),2021-01-19T23:34:54.000Z,2021-01-19T23:47:44.000Z,completed,Ketchup Packet,5,"",,,0.0,18.6,USD
Washington D.C.,McDonald's® (College Park),2021-01-19T23:34:54.000Z,2021-01-19T23:47:44.000Z,completed,Medium French Fries,2,Salt,0.0,,3.39,18.6,USD
Washington D.C.,McDonald's® (College Park),2021-01-19T23:34:54.000Z,2021-01-19T23:47:44.000Z,completed,Medium French Fries,2,Large French Fries,0.6,,3.39,18.6,USD
Washington D.C.,McDonald's® (College Park),2021-01-19T23:34:54.000Z,2021-01-19T23:47:44.000Z,completed,Spicy Buffalo,2,"",,,0.0,18.6,USD
Washington D.C.,Taqueria Habanero,2021-01-19T17:24:55.000Z,2021-01-19T18:01:51.000Z,completed,Enchiladas de Pollo,2,Red Sauce,0.0,,13.0,34.22,USD
Washington D.C.,Taqueria Habanero,2021-01-19T17:24:55.000Z,2021-01-19T18:01:51.000Z,completed,Tilapia Fish Taco (Pescado),1,"",,,3.5,34.22,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:26:53.000Z,2021-01-16T22:49:15.000Z,completed,Bacon Club Chalupa Combo,1,Onions,0.35,,8.39,31.79,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:26:53.000Z,2021-01-16T22:49:15.000Z,completed,Bacon Club Chalupa Combo,1,"Avocado Ranch Sauce, Creamy Jalapeño Sauce",0.47,,8.39,31.79,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:26:53.000Z,2021-01-16T22:49:15.000Z,completed,Chalupa Supreme,1,"Chipotle Sauce, Jalapeño Peppers, Creamy Jalapeño Sauce",0.47,,3.95,31.79,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:26:53.000Z,2021-01-16T22:49:15.000Z,completed,Brisk® Mango Fiesta,1,Large Brisk® Mango Fiesta,0.48,,2.15,31.79,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:26:53.000Z,2021-01-16T22:49:15.000Z,completed,Chalupa Supreme,1,Onions,0.35,,3.95,31.79,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:26:53.000Z,2021-01-16T22:49:15.000Z,completed,Hot Sauce Packet,5,"",,,0.0,31.79,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:26:53.000Z,2021-01-16T22:49:15.000Z,completed,Bacon Club Chalupa Combo,1,"Large Brisk® Mango Fiesta, Soft Taco, Bacon Club Chalupa",0.0,,8.39,31.79,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:26:53.000Z,2021-01-16T22:49:15.000Z,completed,Bacon Club Chalupa Combo,1,Chicken,0.72,,8.39,31.79,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:26:53.000Z,2021-01-16T22:49:15.000Z,completed,Chalupa Supreme,1,Chalupa Supreme - Chicken,0.84,,3.95,31.79,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:26:53.000Z,2021-01-16T22:49:15.000Z,completed,Fire Sauce Packet,3,"",,,0.0,31.79,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:26:53.000Z,2021-01-16T22:49:15.000Z,completed,Nacho Fries,2,"Seasoned Fries, Nacho Cheese Dip",0.0,,2.03,31.79,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:14:42.000Z,2021-01-16T22:24:47.000Z,canceled,Bacon Club Chalupa Combo,1,"Soft Taco, Large Brisk® Mango Fiesta, Bacon Club Chalupa",0.0,,8.39,0.0,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:14:42.000Z,2021-01-16T22:24:47.000Z,canceled,Bacon Club Chalupa Combo,1,Onions,0.35,,8.39,0.0,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:14:42.000Z,2021-01-16T22:24:47.000Z,canceled,Bacon Club Chalupa Combo,1,"Avocado Ranch Sauce, Creamy Jalapeño Sauce",0.47,,8.39,0.0,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:14:42.000Z,2021-01-16T22:24:47.000Z,canceled,Bacon Club Chalupa Combo,1,Chicken,0.72,,8.39,0.0,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:14:42.000Z,2021-01-16T22:24:47.000Z,canceled,Brisk® Mango Fiesta,1,Large Brisk® Mango Fiesta,0.48,,2.15,0.0,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:14:42.000Z,2021-01-16T22:24:47.000Z,canceled,Fire Sauce Packet,3,"",,,0.0,0.0,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2021-01-16T22:14:42.000Z,2021-01-16T22:24:47.000Z,canceled,Hot Sauce Packet,5,"",,,0.0,0.0,USD
Washington D.C.,El Paraiso (Hyattsville),2021-01-16T20:43:43.000Z,2021-01-16T22:02:08.000Z,completed,Chicken Burrito,1,"",,,13.95,36.27,USD
Washington D.C.,El Paraiso (Hyattsville),2021-01-16T20:43:43.000Z,2021-01-16T22:02:08.000Z,completed,Chicken Enchilada,2,"",,,12.95,36.27,USD
Washington D.C.,El Paraiso (Hyattsville),2021-01-16T20:43:43.000Z,2021-01-16T22:02:08.000Z,completed,Pupusas,2,Pork,0.0,,2.5,36.27,USD
Washington D.C.,Taqueria Habanero,2021-01-16T20:33:26.000Z,2021-01-16T20:35:44.000Z,canceled,Enchiladas de Pollo,1,Mole Poblano Sauce,1.0,,13.0,0.0,USD
Washington D.C.,Taqueria Habanero,2021-01-16T20:33:26.000Z,2021-01-16T20:35:44.000Z,canceled,Enchiladas de Pollo,2,Green Sauce,0.0,,13.0,0.0,USD
Washington D.C.,Dessert by Mid Atlantic,2021-01-16T19:15:17.000Z,2021-01-16T19:22:55.000Z,canceled,The BEST Red Velvet Cake,1,"",,,9.49,0.0,USD
Washington D.C.,Dessert by Mid Atlantic,2021-01-16T19:15:17.000Z,2021-01-16T19:22:55.000Z,canceled,Premium Carrot Cake,1,"",,,9.49,0.0,USD
Washington D.C.,Dessert by Mid Atlantic,2021-01-16T19:15:17.000Z,2021-01-16T19:22:55.000Z,canceled,Triple Chocolate Cake,1,"",,,9.49,0.0,USD
Washington D.C.,McDonald's® (Bwr Rbd 190028 Greenbelt),2021-01-12T23:43:23.000Z,2021-01-13T00:16:37.000Z,completed,20 Piece McNuggets,1,"Sweet N Sour Dipping Sauce, Hot Mustard Dipping Sauce, Creamy Ranch Sauce",0.0,,7.69,25.54,USD
Washington D.C.,McDonald's® (Bwr Rbd 190028 Greenbelt),2021-01-12T23:43:23.000Z,2021-01-13T00:16:37.000Z,completed,Medium Sweet Iced Tea,3,Ice,0.0,,1.69,25.54,USD
Washington D.C.,McDonald's® (Bwr Rbd 190028 Greenbelt),2021-01-12T23:43:23.000Z,2021-01-13T00:16:37.000Z,completed,Medium Sweet Iced Tea,3,Large Sweet Iced Tea,0.3,,1.69,25.54,USD
Washington D.C.,McDonald's® (Bwr Rbd 190028 Greenbelt),2021-01-12T23:43:23.000Z,2021-01-13T00:16:37.000Z,completed,Hot and Spicy McChicken,1,"Mustard, Shredded Lettuce, Regular Bun, H N S McChicken Patty, Mayonnaise, Ketchup, Pickle",0.0,,2.39,25.54,USD
Washington D.C.,McDonald's® (Bwr Rbd 190028 Greenbelt),2021-01-12T23:43:23.000Z,2021-01-13T00:16:37.000Z,completed,Hot and Spicy McChicken,2,"Mustard, Shredded Lettuce, Regular Bun, H N S McChicken Patty, Mayonnaise, Ketchup, Pickle",0.0,,2.39,25.54,USD
Washington D.C.,McDonald's® (Bwr Rbd 190028 Greenbelt),2021-01-12T23:43:23.000Z,2021-01-13T00:16:37.000Z,completed,Hot and Spicy McChicken,2,American Cheese,0.59,,2.39,25.54,USD
Washington D.C.,Shake Shack (Logan Circle),2021-01-08T20:42:51.000Z,2021-01-08T21:50:15.000Z,completed,Chick'n Bites,2,Cheese Sauce,0.5,,4.99,64.68,USD
Washington D.C.,Shake Shack (Logan Circle),2021-01-08T20:42:51.000Z,2021-01-08T21:50:15.000Z,completed,Chick'n Bites,2,10 pcs,2.3,,4.99,64.68,USD
Washington D.C.,Shake Shack (Logan Circle),2021-01-08T20:42:51.000Z,2021-01-08T21:50:15.000Z,completed,Chick’n Shack,2,"Add Cherry Peppers, Add Shack Sauce, Add Sliced Onions",0.0,,7.29,64.68,USD
Washington D.C.,Shake Shack (Logan Circle),2021-01-08T20:42:51.000Z,2021-01-08T21:50:15.000Z,completed,Fifty/Fifty,2,Small,0.0,,2.89,64.68,USD
Washington D.C.,Shake Shack (Logan Circle),2021-01-08T20:42:51.000Z,2021-01-08T21:50:15.000Z,completed,Chick'n Bites,2,Shack Sauce,0.0,,4.99,64.68,USD
Washington D.C.,Shake Shack (Logan Circle),2021-01-08T20:42:51.000Z,2021-01-08T21:50:15.000Z,completed,Chick’n Shack,1,"Add Cherry Peppers, Add Shack Sauce, Add Sliced Onions, Add Tomato",0.0,,7.29,64.68,USD
Washington D.C.,Shake Shack (Logan Circle),2021-01-08T20:42:51.000Z,2021-01-08T21:50:15.000Z,completed,Chick’n Shack,2,Slice of Cheese,0.5,,7.29,64.68,USD
Washington D.C.,Shake Shack (Logan Circle),2021-01-08T20:42:51.000Z,2021-01-08T21:50:15.000Z,completed,Fries,2,"",,,3.09,64.68,USD
Washington D.C.,Shake Shack (Logan Circle),2021-01-08T20:42:51.000Z,2021-01-08T21:50:15.000Z,completed,Korean Gochujang Chick'n Bites,1,6 pcs,0.0,,5.49,64.68,USD
Washington D.C.,Rangoli,2020-12-22T14:06:14.000Z,2020-12-22T14:53:57.000Z,completed,Tandori Chicken,3,"",,,14.99,55.46,USD
Washington D.C.,Jukebox Diner,2020-12-21T15:36:02.000Z,2020-12-21T16:13:42.000Z,completed,The Healthy Veg'd Out,2,"Wheat Toast, Fried Home-Style Potatoes",0.0,please provide condiments,11.39,41.87,USD
Washington D.C.,Jukebox Diner,2020-12-21T15:36:02.000Z,2020-12-21T16:13:42.000Z,completed,The Healthy Veg'd Out,1,"Wheat Toast, Fresh Fruit Cup",0.0,use egg whites,11.39,41.87,USD
Washington D.C.,Marathon Deli,2020-12-20T21:09:52.000Z,2020-12-20T22:40:12.000Z,completed,Gyro Value Meal (Pita),1,Pink Lemonade,0.45,,10.75,11.88,USD
Washington D.C.,Krazi Kebob (College Park),2020-12-20T21:01:55.000Z,2020-12-20T21:47:07.000Z,completed,Rice Bowl,4,"Peppers, Onions",0.35,,8.99,64.01,USD
Washington D.C.,Krazi Kebob (College Park),2020-12-20T21:01:55.000Z,2020-12-20T21:47:07.000Z,completed,Rice Bowl,1,"Peppers, Onions",0.35,,8.99,64.01,USD
Washington D.C.,Krazi Kebob (College Park),2020-12-20T21:01:55.000Z,2020-12-20T21:47:07.000Z,completed,Rice Bowl,4,"Tzatziki , Paneer Cheese  , Tamarind Chutney , Spicy Mint Chutney , Tikka Masala Sauce , Curried Chick Peas , Fresh Jalapeno , Basmati Rice , Cheese",0.0,,8.99,64.01,USD
Washington D.C.,Krazi Kebob (College Park),2020-12-20T21:01:55.000Z,2020-12-20T21:47:07.000Z,completed,Rice Bowl,1,"Cheese , Tamarind Chutney , Tikka Masala Sauce , Curried Chick Peas , Falafel, Fresh Jalapeno , Lettuce , Spicy Chicken  , Basmati Rice , Spicy Mint Chutney",0.0,,8.99,64.01,USD
Washington D.C.,Checkers (6051 Greenbelt Road),2020-12-19T23:09:04.000Z,2020-12-20T00:02:39.000Z,completed,Chicken Bites & Fries Box,1,Buffalo Dipping Sauce,0.0,,4.96,62.07,USD
Washington D.C.,Checkers (6051 Greenbelt Road),2020-12-19T23:09:04.000Z,2020-12-20T00:02:39.000Z,completed,Spicy Chicken Sandwich,3,"Large Famous Seasoned Fries, Spicy Chicken Sandwich, Customize, Large Sprite®",0.0,,8.93,62.07,USD
Washington D.C.,Checkers (6051 Greenbelt Road),2020-12-19T23:09:04.000Z,2020-12-20T00:02:39.000Z,completed,Spicy Chicken Sandwich,3,Add Cheese,0.71,,8.93,62.07,USD
Washington D.C.,Checkers (6051 Greenbelt Road),2020-12-19T23:09:04.000Z,2020-12-20T00:02:39.000Z,completed,Spicy Chicken Sandwich,3,Large,2.84,,8.93,62.07,USD
Washington D.C.,Checkers (6051 Greenbelt Road),2020-12-19T23:09:04.000Z,2020-12-20T00:02:39.000Z,completed,Spicy Chicken Sandwich,1,Spicy Chicken Sandwich,0.0,,4.67,62.07,USD
Washington D.C.,Checkers (6051 Greenbelt Road),2020-12-19T23:09:04.000Z,2020-12-20T00:02:39.000Z,completed,Smoky BBQ Bacon Buford,1,Smoky BBQ Bacon Buford,0.0,,9.93,62.07,USD
Washington D.C.,Tiffin Restaurant,2020-12-15T13:38:59.000Z,2020-12-15T14:42:05.000Z,completed,Goat Biryani,1,"",,,17.0,27.01,USD
Washington D.C.,Tiffin Restaurant,2020-12-15T13:38:59.000Z,2020-12-15T14:42:05.000Z,completed,Floating Idly,1,"",,,5.0,27.01,USD
Washington D.C.,Tiffin Restaurant,2020-12-15T13:12:14.000Z,2020-12-15T14:23:31.000Z,completed,Sada Dosa,1,"",,,9.0,86.79,USD
Washington D.C.,Tiffin Restaurant,2020-12-15T13:12:14.000Z,2020-12-15T14:23:31.000Z,completed,Batura,1,"",,,4.0,86.79,USD
Washington D.C.,Tiffin Restaurant,2020-12-15T13:12:14.000Z,2020-12-15T14:23:31.000Z,completed,Floating Idly,3,"",,,5.0,86.79,USD
Washington D.C.,Tiffin Restaurant,2020-12-15T13:12:14.000Z,2020-12-15T14:23:31.000Z,completed,Chole Peshawari,1,"",,,13.0,86.79,USD
Washington D.C.,Tiffin Restaurant,2020-12-15T13:12:14.000Z,2020-12-15T14:23:31.000Z,completed,Floating Idly,1,"",,,5.0,86.79,USD
Washington D.C.,Tiffin Restaurant,2020-12-15T13:12:14.000Z,2020-12-15T14:23:31.000Z,completed,Masala Dosa,1,"",,,10.0,86.79,USD
Washington D.C.,Tiffin Restaurant,2020-12-15T13:12:14.000Z,2020-12-15T14:23:31.000Z,completed,Mysore Masala Dosa,1,"",,,12.0,86.79,USD
Washington D.C.,Tiffin Restaurant,2020-12-15T13:12:14.000Z,2020-12-15T14:23:31.000Z,completed,Paneer Dosa,1,"",,,12.0,86.79,USD
Washington D.C.,Dunkin' (7421 Sudley Rd),2020-12-13T22:33:55.000Z,2020-12-13T22:59:05.000Z,completed,Bagel with Cream Cheese,2,"On Side (Garden Veggie Cream Cheese Spread), Sesame Seed, Toasted",0.0,,3.49,25.41,USD
Washington D.C.,Dunkin' (7421 Sudley Rd),2020-12-13T22:33:55.000Z,2020-12-13T22:59:05.000Z,completed,Donuts,2,Jelly Filled,0.0,,1.49,25.41,USD
Washington D.C.,Dunkin' (7421 Sudley Rd),2020-12-13T22:33:55.000Z,2020-12-13T22:59:05.000Z,completed,1/2 Dozen Donuts,1,"",,,7.49,25.41,USD
Washington D.C.,Dunkin' (7421 Sudley Rd),2020-12-13T22:33:55.000Z,2020-12-13T22:59:05.000Z,completed,Hash Browns,2,"",,,1.24,25.41,USD
Washington D.C.,Denny's (8201 Sudley Rd),2020-12-09T10:59:48.000Z,2020-12-09T11:28:29.000Z,completed,New! Loaded Veggie Omelette,1,"Wheat Toast, Loaded Veggie Omelette, Seasoned Red Skinned Potatoes, 2 Pancakes, Buttermilk Pancakes",0.0,,11.99,31.57,USD
Washington D.C.,Denny's (8201 Sudley Rd),2020-12-09T10:59:48.000Z,2020-12-09T11:28:29.000Z,completed,New! Loaded Veggie Omelette,1,Mix Ins | Blueberries,1.09,,11.99,31.57,USD
Washington D.C.,Grill Kabob (Manassas Mall),2020-12-08T13:49:50.000Z,2020-12-08T14:27:06.000Z,completed,Chicken Kebab Platter,2,"",,,15.99,39.56,USD
Washington D.C.,McDonald's® (8203 SUDLEY RD),2020-12-05T00:51:51.000Z,2020-12-05T01:12:58.000Z,completed,Medium French Fries,2,Salt,0.0,,2.99,27.32,USD
Washington D.C.,McDonald's® (8203 SUDLEY RD),2020-12-05T00:51:51.000Z,2020-12-05T01:12:58.000Z,completed,Medium Sprite®,2,"Ice, Large Sprite®",0.0,,1.09,27.32,USD
Washington D.C.,McDonald's® (8203 SUDLEY RD),2020-12-05T00:51:51.000Z,2020-12-05T01:12:58.000Z,completed,20 Piece McNuggets,1,"Hot Mustard Dipping Sauce, Creamy Ranch Sauce, Spicy Buffalo",0.0,,6.59,27.32,USD
Washington D.C.,McDonald's® (8203 SUDLEY RD),2020-12-05T00:51:51.000Z,2020-12-05T01:12:58.000Z,completed,Medium French Fries,2,Large French Fries,0.5,,2.99,27.32,USD
Washington D.C.,McDonald's® (8203 SUDLEY RD),2020-12-05T00:51:51.000Z,2020-12-05T01:12:58.000Z,completed,Mighty Hot Sauce,1,"",,,0.0,27.32,USD
Washington D.C.,McDonald's® (8203 SUDLEY RD),2020-12-05T00:51:51.000Z,2020-12-05T01:12:58.000Z,completed,Spicy Buffalo,2,"",,,0.0,27.32,USD
Washington D.C.,McDonald's® (8203 SUDLEY RD),2020-12-05T00:51:51.000Z,2020-12-05T01:12:58.000Z,completed,Creamy Ranch Sauce,2,"",,,0.0,27.32,USD
Washington D.C.,McDonald's® (8203 SUDLEY RD),2020-12-05T00:51:51.000Z,2020-12-05T01:12:58.000Z,completed,Hot Mustard Dipping Sauce,2,"",,,0.0,27.32,USD
Washington D.C.,McDonald's® (8203 SUDLEY RD),2020-12-05T00:51:51.000Z,2020-12-05T01:12:58.000Z,completed,Ketchup Packet,5,"",,,0.0,27.32,USD
Washington D.C.,McDonald's® (8203 SUDLEY RD),2020-12-05T00:51:51.000Z,2020-12-05T01:12:58.000Z,completed,McChicken,4,"Shredded Lettuce, Regular Bun, Mayonnaise, McChicken Patty",0.0,,1.79,27.32,USD
Washington D.C.,Habit Burger & Grill (4502 Van Buren Street),2020-11-22T19:52:05.000Z,2020-11-22T20:39:26.000Z,completed,French Fries,2,"",,,3.11,36.02,USD
Washington D.C.,Habit Burger & Grill (4502 Van Buren Street),2020-11-22T19:52:05.000Z,2020-11-22T20:39:26.000Z,completed,Golden Fried Chicken,2,"Add Grilled Onions, Add Mustard, Add Mayo",0.0,,8.81,36.02,USD
Washington D.C.,Habit Burger & Grill (4502 Van Buren Street),2020-11-22T19:52:05.000Z,2020-11-22T20:39:26.000Z,completed,Golden Fried Chicken,2,Add American Cheese,0.94,,8.81,36.02,USD
Washington D.C.,Habit Burger & Grill (4502 Van Buren Street),2020-11-22T19:52:05.000Z,2020-11-22T20:39:26.000Z,completed,Regular Drink,2,"Strawberry Limeade, Coke",0.0,,2.74,36.02,USD
Washington D.C.,Denny's (8201 Sudley Rd),2020-11-08T00:58:18.000Z,2020-11-08T01:51:24.000Z,canceled,Crazy Spicy Sizzlin' Skillet,2,"Add Caramelized Onions, Add Mushrooms",0.99,"Please remove chorizo from both the orders. THERE ARE TWO SKILLET ORDERS WITHOUT CHORIZO  
 YOU GIVE BOTH THE SKILLET ORDERS WITHOUT PLEASE READ THIS.",10.99,0.0,USD
Washington D.C.,Denny's (8201 Sudley Rd),2020-11-08T00:58:18.000Z,2020-11-08T01:51:24.000Z,canceled,Crazy Spicy Sizzlin' Skillet,2,Flour Tortillas,1.09,"Please remove chorizo from both the orders. THERE ARE TWO SKILLET ORDERS WITHOUT CHORIZO  
 YOU GIVE BOTH THE SKILLET ORDERS WITHOUT PLEASE READ THIS.",10.99,0.0,USD
Washington D.C.,Dunkin' (8525 Rolling Rd),2020-11-03T19:24:51.000Z,2020-11-03T20:16:48.000Z,completed,Donuts,2,Jelly Filled,0.0,,1.49,20.17,USD
Washington D.C.,Dunkin' (8525 Rolling Rd),2020-11-03T19:24:51.000Z,2020-11-03T20:16:48.000Z,completed,1/2 Dozen Donuts,1,"",,,7.49,20.17,USD
Washington D.C.,Dunkin' (8525 Rolling Rd),2020-11-03T19:24:51.000Z,2020-11-03T20:16:48.000Z,completed,English Muffin,1,"Butter Packets on the Side, Toasted",0.0,,1.74,20.17,USD
Washington D.C.,Dunkin' (8525 Rolling Rd),2020-11-03T19:24:51.000Z,2020-11-03T20:16:48.000Z,completed,Bagel with Cream Cheese,1,"Multigrain, Garden Veggie Cream Cheese Spread, Toasted",0.0,,3.36,20.17,USD
Washington D.C.,Bombay Bites,2020-11-03T12:22:58.000Z,2020-11-03T13:24:42.000Z,completed,Tandoori Chicken (Full),1,"",,,19.99,24.68,USD
Washington D.C.,Dunkin' (7421 Sudley Rd),2020-11-02T22:56:42.000Z,2020-11-03T00:08:34.000Z,completed,1/2 Dozen Donuts,1,"",,,7.49,16.3,USD
Washington D.C.,Dunkin' (7421 Sudley Rd),2020-11-02T22:56:42.000Z,2020-11-03T00:08:34.000Z,completed,Donuts,2,Jelly Filled,0.0,,1.49,16.3,USD
Washington D.C.,Dunkin' (7421 Sudley Rd),2020-11-02T22:56:42.000Z,2020-11-03T00:08:34.000Z,completed,Iced Latte,1,"Less Ice, Whole Milk, Regular, French Vanilla, Hazelnut, Equal®",0.0,,4.24,16.3,USD
Washington D.C.,Dunkin' (7421 Sudley Rd),2020-11-02T22:56:42.000Z,2020-11-03T00:08:34.000Z,completed,Iced Latte,1,Medium,0.62,,4.24,16.3,USD
Washington D.C.,Dunkin' (7421 Sudley Rd),2020-11-02T22:56:42.000Z,2020-11-03T00:08:34.000Z,completed,Latte,1,Medium,0.62,,3.61,16.3,USD
Washington D.C.,Dunkin' (7421 Sudley Rd),2020-11-02T22:56:42.000Z,2020-11-03T00:08:34.000Z,completed,Latte,1,"Whole Milk, Regular, Hazelnut, French Vanilla, Equal®",0.0,,3.61,16.3,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-11-02T00:01:08.000Z,2020-11-02T00:36:41.000Z,completed,2 Chicken Chalupas Supreme Combo,2,Onions,0.34,,11.1,36.06,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-11-02T00:01:08.000Z,2020-11-02T00:36:41.000Z,completed,2 Chicken Chalupas Supreme Combo,2,Chicken,0.7,,11.1,36.06,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-11-02T00:01:08.000Z,2020-11-02T00:36:41.000Z,completed,2 Chicken Chalupas Supreme Combo,2,"Soft Taco, Large Brisk® Mango Fiesta, Chalupa Supreme - Chicken",0.0,,11.1,36.06,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-11-02T00:01:08.000Z,2020-11-02T00:36:41.000Z,completed,2 Chicken Chalupas Supreme Combo,2,"Chipotle Sauce, Creamy Jalapeño Sauce",0.46,,11.1,36.06,USD
Washington D.C.,Five Guys (8366 Sudley Road) VA - 4002,2020-11-01T12:04:00.000Z,2020-11-01T12:29:02.000Z,completed,Bacon Cheeseburger,1,"Grilled Green Peppers (+ 5 calories), Pickle (+5 calories), Grilled Onions (+ 10 calories), Mayo (+110 calories), Lettuce (+5 calories), Tomato (+10 calories), Grilled Mushrooms (+20 calories)",0.0,,12.47,23.65,USD
Washington D.C.,Five Guys (8366 Sudley Road) VA - 4002,2020-11-01T12:04:00.000Z,2020-11-01T12:29:02.000Z,completed,Regular Cajun Fries,1,"",,,5.99,23.65,USD
Washington D.C.,Ashton Avenue Family Restaurant,2020-10-25T13:14:40.000Z,2020-10-25T13:55:48.000Z,completed,Fried Calamari,1,"",,,11.0,27.89,USD
Washington D.C.,Ashton Avenue Family Restaurant,2020-10-25T13:14:40.000Z,2020-10-25T13:55:48.000Z,completed,Gyro,1,French Fries,0.0,Can I get  Home fries instead of french fries please,11.0,27.89,USD
Washington D.C.,Rangoli,2020-10-24T14:20:21.000Z,2020-10-24T15:22:00.000Z,completed,Yellow Dal Tarka,1,"",,No butter and less oil please,13.99,54.26,USD
Washington D.C.,Rangoli,2020-10-24T14:20:21.000Z,2020-10-24T15:22:00.000Z,completed,Tandori Chicken,2,"",,,14.99,54.26,USD
Washington D.C.,Rangoli,2020-10-20T18:50:39.000Z,2020-10-20T19:41:47.000Z,completed,Yellow Dal Tarka,1,"",,,13.99,54.21,USD
Washington D.C.,Rangoli,2020-10-20T18:50:39.000Z,2020-10-20T19:41:47.000Z,completed,Parantha,1,"",,,3.99,54.21,USD
Washington D.C.,Rangoli,2020-10-20T18:50:39.000Z,2020-10-20T19:41:47.000Z,completed,Paneer Makhani,1,"",,,13.99,54.21,USD
Washington D.C.,Rangoli,2020-10-20T18:50:39.000Z,2020-10-20T19:41:47.000Z,completed,Roti,4,"",,,2.99,54.21,USD
Washington D.C.,Halal Salt,2020-10-18T12:32:57.000Z,2020-10-18T13:20:50.000Z,completed,Chicken Tandoori - Half,1,Half,0.0,,11.99,7.97,USD
Washington D.C.,Saravana Palace,2020-10-09T11:57:53.000Z,2020-10-09T12:40:16.000Z,completed,Bisi Bile Bhath,1,"",,,8.99,23.07,USD
Washington D.C.,Saravana Palace,2020-10-09T11:57:53.000Z,2020-10-09T12:40:16.000Z,completed,Pongal,1,"",,,8.99,23.07,USD
Washington D.C.,Saravana Palace,2020-10-04T12:29:25.000Z,2020-10-04T13:18:23.000Z,completed,Malabar Parotta*,1,"",,,8.99,38.64,USD
Washington D.C.,Saravana Palace,2020-10-04T12:29:25.000Z,2020-10-04T13:18:23.000Z,completed,Mixed Vegetable Pakora,1,"",,,4.99,38.64,USD
Washington D.C.,Saravana Palace,2020-10-04T12:29:25.000Z,2020-10-04T13:18:23.000Z,completed,Tamarind Rice,1,"",,,7.99,38.64,USD
Washington D.C.,Saravana Palace,2020-10-04T12:29:25.000Z,2020-10-04T13:18:23.000Z,completed,Milagaipodi Dosa,1,"",,,8.99,38.64,USD
Washington D.C.,Taco Bell (7791 Sudley Rd),2020-09-27T23:10:50.000Z,2020-09-28T00:30:37.000Z,completed,2 Chicken Chalupas Supreme Combo,2,"Chipotle Sauce, Creamy Jalapeño Sauce",0.41,,9.58,0.2,USD
Washington D.C.,Taco Bell (7791 Sudley Rd),2020-09-27T23:10:50.000Z,2020-09-28T00:30:37.000Z,completed,2 Chicken Chalupas Supreme Combo,2,"Soft Taco, Large Brisk® Mango Fiesta, Chalupa Supreme - Chicken",0.0,,9.58,0.2,USD
Washington D.C.,Taco Bell (7791 Sudley Rd),2020-09-27T23:10:50.000Z,2020-09-28T00:30:37.000Z,completed,2 Chicken Chalupas Supreme Combo,2,Spicy Ranch,0.35,,9.58,0.2,USD
